,text,author_id
33,"NOW: The Social 🙌

🎤 @ade_oladipo1 hosts a busy show:

🔘 Can England go all the way at #FIFAWorldCup
🔘 @MrAndyClarke joins us!
🔘 @Pitacodogringo previews #BRA vs #KOR
➕ More!

📲 App → https://t.co/ySzYq6OlOf
📻 Online → https://t.co/cj37eFbude https://t.co/z7Q3Wa94a0",3380277712
34,"RT @WillGav: Jimmie Ward absolutely effusive in his praise for Brock Purdy in post game live on @talkSPORT2.

""Unbelievable poise for a roo…",3380277712
35,"NOW: NFL Live!!!

🎙️ Join @WillGav &amp; @OllyHunter for Dolphins @ 49ers

🏈 on 📻 for @NFLUK fans

#FinsUp  #FTTB 

📲 App → https://t.co/ySzYq6OlOf
📻 Online → https://t.co/cj37eFbude https://t.co/t0RySekMs3",3380277712
36,"RT @Michael_NFL: Loving the play by play from @OllyHunter, @WillGav &amp; @OllieConnolly on @talkSPORT2 tonight! Join the lads here: https://t.…",3380277712
37,"It's time for the NFL Show!!! 🏈

Join us for a huge evening of NFL Action with @WillGav!

🕠 Redzone (1800)
🕘Dolphins @ 49ers (2105)
🕐 Colts @ Cowboys (0120)

🏈 on 📻 for @NFLUK fans

📲 App → https://t.co/ySzYq6wKWH
📻 Online → https://t.co/cj37eETTlG https://t.co/fFlMjYDn2w",3380277712
38,"FULL-TIME: #FRA 3-1 #POL ✅

An Mbappe masterclass!

Get the app for more live games 🔸

📲 https://t.co/ySzYq6OlOf

#FIFAWorldCup #TSWorldCup https://t.co/q6idFcw15Y",3380277712
39,"GOAL!! #FRA 3-1 #POL

⚽️ Lewandowski from the spot!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/ZMpHcoJyEe",3380277712
40,"GOAL!! #FRA 3-0 #POL

⚽️ AMAZING FROM MBAPPE!!!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPnq5N https://t.co/2XIHCPhMRJ",3380277712
41,"GOAL!! #FRA 2-0 #POL

⚽️ MBAPPE!!!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/NkSkjz83tF",3380277712
42,"HALF-TIME: #FRA 1-0 #POL ⏳

France lead at the interval! 🔥 

Giroud is the difference so far! 👏 

Don’t miss a minute on talkSPORT 2! 🔸

📲 https://t.co/ySzYq6OlOf

#FIFAWorldCup #TSWorldCup https://t.co/YwkBr1OAxd",3380277712
43,"GOAL!! #FRA 1-0 #POL

⚽️ GIROUDDD!!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPnq5N https://t.co/iY7Uhs2EjK",3380277712
44,"𝗞𝗜𝗖𝗞-𝗢𝗙𝗙: #FRA v #POL

For a QF place against #ENG or #SEN... 

Don’t miss a minute on talkSPORT 2! 🔸

📲 https://t.co/ySzYq6xiMf

#FIFAWorldCup #TSWorldCup https://t.co/ul8rVpb2tE",3380277712
45,"GOAL! Wycombe 2-0 Portsmouth

⚽️ Gareth McCleary gets the second and surely that is the points secured!

📲 Listen now ☞ https://t.co/cj37eETTlG https://t.co/L1LoVNSzs9",3380277712
46,"HT: Wycombe 1-0 Portsmouth

🔘Wycombe only have a one goal lead despite being all over Portsmouth!

What does Danny Cowley need to do to turn this around? 🤔

𝗦𝗲𝗰𝗼𝗻𝗱 𝗵𝗮𝗹𝗳 𝗰𝗼𝗺𝗺𝗲𝗻𝘁𝗮𝗿𝘆 𝗻𝗲𝘅𝘁...

📻 Listen → https://t.co/cj37eETTlG https://t.co/Fyr7pOzVpg",3380277712
47,"GOAL! Wycombe 1-0 Portsmouth

⚽️ What a strike that is from Anis Mehmeti! Left the Keeper with no chance!

📲 Listen now ☞ https://t.co/cj37eETTlG https://t.co/HgJLZHRGdL",3380277712
48,"KICK OFF: Wycombe Wanderers vs Portsmouth!

🔘We have a League One cracker for you today!

🔘 Can Wycombe turn around their poor run of form? 🤔

Your Commentary Team:
🎙 @kevinhatchard
🎙 @adrianjclarke

📻 Listen → https://t.co/cj37eETTlG https://t.co/xU1aQiyjbo",3380277712
49,"NOW: Fight Night Live 🥊

We build up to #FuryChisora3 with live coverage of the undercard:

🥊 Mendy vs Berinchyk
🥊 Dubois vs Lerena

🎤 @AdamCatterall, @GarethADaviesDT, @MrAndyClarke &amp; @SpencerOliver are your top team

📲 Listen now ☞ https://t.co/cj37eETTlG https://t.co/G4i7tIPV6A",3380277712
50,"FT: Sunderland 3-0 Millwall

An emphatic second half performance from the hosts sees them cruise to victory!

The Black Cats go to within a point of their 7th placed opponents with that crucial three points!

What did you make of that? 🤔

📻 Reaction → https://t.co/cj37eEUrbe https://t.co/8klVrdOavm",3380277712
51,"GOAL! Sunderland 3-0 Millwall

⚽️ Ellis Simms completes an emphatic second half for the hosts! 

📲 Listen now ☞ https://t.co/cj37eFbude",3380277712
52,"GOAL! Sunderland 2-0 Millwall

⚽️ Pritchard adds a second! Quick fire double for the hosts!

📲 Listen now ☞ https://t.co/cj37eEUrbe https://t.co/J01NZhENKY",3380277712
53,"HT: Sunderland 0-0 Millwall

Both sides have squandered decent chances to take a half time lead

Will we see a breakthrough in the second half? 🤔

𝗦𝗲𝗰𝗼𝗻𝗱 𝗵𝗮𝗹𝗳 𝗰𝗼𝗺𝗺𝗲𝗻𝘁𝗮𝗿𝘆 𝗻𝗲𝘅𝘁...

📻 Listen → https://t.co/cj37eFbude https://t.co/5MqV8P4Z7R",3380277712
54,"NOW: EFL GameDay Live 🙌

The Championship is back and we're delighted to bring it to you from the North East:

⏰ 12:30
⚽️ @SunderlandAFC v @MillwallFC 
🎙️ @MarkWilsonRadio &amp; @mickygray33 

🎤 @Windle22radio is your host!

📲 Listen now ☞ https://t.co/cj37eFbude",3380277712
55,"FT: #SRB 2-3 #SUI

Switzerland finish 2nd! 👏 

We have live reaction next...

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/l7NUiVOIi8",3380277712
56,"GOAL!! #SER 2-3 #SUI

⚽️ SWISS LEAD AGAIN!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/FXJswoYHIV",3380277712
57,"𝗛𝗧: #SRB 2-2 #SUI

An excellent 45 minutes! 💪

What did you make of that half? 🤔

𝗦𝗲𝗰𝗼𝗻𝗱 𝗵𝗮𝗹𝗳 𝗰𝗼𝗺𝗺𝗲𝗻𝘁𝗮𝗿𝘆 𝗻𝗲𝘅𝘁...

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/Sv8MkHMcV0",3380277712
58,"GOAL!! #SER 2-2 #SUI

⚽️ EMBOLO LEVELS IT!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/IXkYUHAdYc",3380277712
59,"GOAL!! #SER 2-1 #SUI

⚽️ BRILLIANT FROM VLAHOVIC!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/CF8WG6d0GD",3380277712
60,"GOAL!! #SER 1-1 #SUI

⚽️ MITROVIC'S ON FIRE!!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPnq5N https://t.co/15cisrlOYq",3380277712
61,"GOAL!! #SER 0-1 #SUI

⚽️ SHAQIRI!!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPnq5N https://t.co/EqHEg8uSuG",3380277712
62,"𝗞𝗜𝗖𝗞-𝗢𝗙𝗙: #SRB v #SUI

Who will secure knockout qualification? 🤔 

Don’t miss a minute on talkSPORT 2! 🔸

📲 https://t.co/ySzYq6wKWH

#FIFAWorldCup #TSWorldCup https://t.co/ZCUApGys4T",3380277712
63,"𝗙𝗨𝗟𝗟-𝗧𝗜𝗠𝗘: #GHA 0-2 #URU

BOTH teams are knocked out of the World Cup! 😳

We have live reaction next...

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPnq5N https://t.co/MaakvNyoyn",3380277712
64,"NOW: The Playlist

Join @ade_oladipo1 &amp; @HarrySymeou as they discuss World Cup icons!

🔘 R9 Ronaldo, Zidane, Maradona
🔘 Cult heroes, Milla, Gazza &amp; Ochoa
🔘Previewing the round of 16 too!

w/ @888sport 🤝

📲 App → https://t.co/ySzYq6OlOf
📻 Listen → https://t.co/cj37eFbude https://t.co/sPgmfGJ4eo",3380277712
65,"𝗛𝗔𝗟𝗙-𝗧𝗜𝗠𝗘: #GHA 0-2 #URU

De Arrascaeta's double puts Uruguay in the driving seat, but can they hold on? 👀

What did you think of the first 45? 🤔

Second half comes live next...

📲 Listen ☞ https://t.co/WyBJkPEt7N

#FIFAWorldCup #TSWorldCup https://t.co/s6cxpyq0KA",3380277712
66,"GOAL!! #GHA 0-2 #URU

⚽️ De Arrascaeta gets another! 

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/DjkR4h2pOx",3380277712
67,"GOAL!! #GHA 0-1 #URU

⚽️ De Arrascaeta gives his side the lead!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPnq5N https://t.co/kEY6t4q5Rl",3380277712
68,"𝗞𝗜𝗖𝗞-𝗢𝗙𝗙: #GHA V #URU

A game 12 years in the making! 👀

Who will secure knockout qualification? 👏

Don’t miss a minute on talkSPORT 2! 🔸

📲 https://t.co/ySzYq6OlOf

#FIFAWorldCup #TSWorldCup https://t.co/hf4AtLrn7V",3380277712
69,"FT: #JPN 2-1 #ESP

WHAT A GROUP! 😳

Japan finish top and Spain also qualify on goal difference! 👀

We have live reaction next...

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/hO0SeWLdTm",3380277712
70,"GOAL!! #JPN 2-1 #ESP

⚽️ TANAKA GIVES JAPAN TAKE THE LEAD!! 

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/2cZ0CWwcuQ",3380277712
71,"GOAL!! #JPN 1-1 #ESP

⚽️ DOAN LEVELS IT!! 

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/VIDZFjtxwS",3380277712
72,"HT: #JPN 0-1 #ESP

Morata's goal the difference so far! 👏

Can Japan find a response? 👀

What did you think of the first 45? 🤔

Second half comes live next...

📲 Listen ☞ https://t.co/WyBJkPnq5N

#FIFAWorldCup #TSWorldCup https://t.co/z6aEjlODVB",3380277712
73,"GOAL!! #JPN 0-1 #ESP

⚽️ Morata opens the score!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/yRYqCl1JQJ",3380277712
74,"𝗞𝗜𝗖𝗞-𝗢𝗙𝗙: #JPN v #ESP

Who will finish top of Group E? 👀

Don’t miss a minute on talkSPORT 2! 🔸

📲 https://t.co/ySzYq6wKWH

#FIFAWorldCup #TSWorldCup https://t.co/uh7NbCKwdm",3380277712
75,"""Some fighters want to smell their best and well perfumed"" 🚿

""Others would rather go a week without washing"" 🤢

""It's all about mindset"" 🧠

@GarethADaviesDT explains to @ade_oladipo1 why he asked @DillianWhyte about showering!

Check out the podcast 🎧 https://t.co/8ZLxn6GUj9 https://t.co/vIOOA5lvku",3380277712
76,"FT: #CAN 1-2 #MAR

Morocco qualify for the knockout stages, meaning Belgium are OUT of the World Cup! 😳

We have live reaction next...

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/Z1irQS2vEF",3380277712
77,"HT: #CAN 1-2 #MAR

Morocco are 45 minutes away from knockout qualification! Can they hold on? 👀

What did you think of the first 45? 🤔

Second half comes live next...

📲 Listen ☞ https://t.co/WyBJkPEt7N

#FIFAWorldCup #TSWorldCup https://t.co/LaLYa6SCgy",3380277712
78,"GOAL!! #CAN 1-2 #MAR

⚽️ Canada pull one back through an own goal!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/xCOvNHnAoQ",3380277712
79,"GOAL!! #CAN 0-2 #MAR

⚽️ En-Nesyri makes it TWO!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/RH2UrVM9MN",3380277712
80,"GOAL!! #CAN 0-1 #MAR

⚽️ Ziyech scores early one!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/iSPzLRsNgq",3380277712
81,"𝗞𝗜𝗖𝗞-𝗢𝗙𝗙: #CAN v #MAR

Can Morocco secure knockout qualification? 😮

Don’t miss a minute on talkSPORT 2! 🔸

📲 https://t.co/ySzYq6OlOf

#FIFAWorldCup #TSWorldCup https://t.co/lIPkkZNXnm",3380277712
82,"PODCAST: Fight Night Extra 🥊

Join @ade_oladipo1 &amp; @GarethADaviesDT

🔘 What next for Dillian Whyte?
🔘 HUGE #Furychisora3 preview
🔘Hear from @ChrisEubankJr &amp; @DynamiteDubois

🎧 https://t.co/8ZLxn6pjrB https://t.co/nwlLCk4bQe",3380277712
83,"𝗙𝗧: #KSA 1-2 #MEX  

Despite solid efforts, neither team qualify for the knockouts! 👎

What did you make of the game? 🤔

We have live reaction next...

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/Ous0is3Gze",3380277712
84,"GOAL: #KSA 1-2 #MEX  

⚽️ Al Dawsari pulls one back!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/Kucor3gfvk",3380277712
85,"GOAL: #KSA 0-2 #MEX  

⚽️ Chavez doubles the lead!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPnq5N https://t.co/eiAfAmuKyA",3380277712
86,"GOAL: #KSA 0-1 #MEX  

⚽️ Martin with the breakthrough!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/eFT6Pncge6",3380277712
87,"🇺🇸 ""It's exciting! America knows how to do it when it comes to sport.""

👏 ""I hope we can follow suit in terms of the entertainment.""

World Cup winner @Liam628 discusses the launch of @MLCricket in the United States

Hear the full interview on the Following On Podcast 🙌 https://t.co/3A6lqmWaS4",3380277712
88,"𝗛𝗧: #KSA 0-0 #MEX  

As it stands, BOTH teams will be exiting the World Cup. Who will find the breakthrough? 👀

What did you think of the first half? 🤔

Second half comes live next...

📲 Listen ☞ https://t.co/WyBJkPEt7N

#FIFAWorldCup #TSWorldCup https://t.co/hoVd6PwdHB",3380277712
89,"𝗞𝗜𝗖𝗞-𝗢𝗙𝗙: #KSA v #MEX  

Who will secure knockout qualification? 👀 

Don’t miss a minute on talkSPORT 2! 🔸

📲 https://t.co/ySzYq6OlOf

#FIFAWorldCup #TSWorldCup https://t.co/8QpS0QXL9C",3380277712
90,"👎 ""I can think of many other captains who wouldn't have picked him.""

🏏 ""What we would give to have a 2nd spinner that can bowl leg spin - it would be massive for English Cricket.""

@Harmy611 backs 18 year-old Rehan Ahmed to make his Test debut in the #PAKvENG series https://t.co/7ywCzOXBxE",3380277712
91,"👏 ""He's a captain you want to play under. He leads by example &amp; is very level-headed.""

🤣 ""He speaks a lot of sense which he didn't used to.""

@Liam628 is pleased to see Ben Stokes doing so well as the England Test captain

Can he guide them to victory in Pakistan? 🤔 #PAKvENG https://t.co/1Ecb0VFdXp",3380277712
92,"♥️ ""She's a really lovely person. Her level of communication is so high.""

🙌 ""The way she wanted us to play, we all just loved it straight away.""

🙏""We're really proud that she's our manager.""

@ellsbells89 can't speak more highly of @Lionesses boss Sarina Wiegman 🙌🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/fYPEgMPfbW",3380277712
93,"NOW: Fight Night Extra 🥊

Join @ade_oladipo1 &amp; @GarethADaviesDT

🔘 What next for Dillian Whyte?
🔘 HUGE #Furychisora3 preview
🔘Hear from @ChrisEubankJr &amp; @DynamiteDubois

📲 App → https://t.co/ySzYq6wKWH
📻 Online → https://t.co/cj37eETTlG https://t.co/zpL5xjl9Fp",3380277712
94,"FULL-TIME: #AUS 1-0 #DEN 

AUSTRALIA FINISH 2ND!! 👏 

Don’t miss a minute on talkSPORT 2! 🔸

📲 https://t.co/ySzYq6OlOf

#FIFAWorldCup #TSWorldCup https://t.co/xDIw1WLbfw",3380277712
95,"🙌 ""She's just such a lovely person. I can't speak more highly of her.""

🔥 ""Her talent is ridiculous.""

👏""I was really proud of her in the Euros of the way she was just free.""

@ellsbells89 is a big fan of #MUWomen star @AlessiaRusso7 https://t.co/OwoOdBGqtM",3380277712
96,"GOAL!! #AUS 1-0 #DEN

⚽️ LECKIE!!!!

#FIFAWorldCup #TSWorldCup

📲 Listen ☞ https://t.co/WyBJkPEt7N https://t.co/79mBOBwWmA",3380277712
97,"HALF-TIME: #AUS 0-0 #DEN ⏳

It's all level at the break!

Who will find that winner? 👀

Don’t miss a minute on talkSPORT 2! 🔸

📲 https://t.co/ySzYq6OlOf

#FIFAWorldCup #TSWorldCup https://t.co/GYzF6sF5Hu",3380277712
98,"NOW: The Cricket Collective 🏏

🎤 @NeilManthorp &amp; @Harmy611 host a busy show:

🔘 Can England's positive style work in Pakistan?
🔘 Jofra Archer is back!
🔘 Will #TheHundred be sold?
🔘 @Liam628 discusses @MLCricket
➕ More!

📻 Listen → https://t.co/cj37eETTlG https://t.co/HQhoZ3UMva",3380277712
99,"FT: #IRN 0-1 #USA

Pulisic puts the USA into the knockout stages! 🔥

What did you think of the game? 🤔

Click below to listen for live reaction! #TSWorldCup

📱 App → https://t.co/ySzYq6OlOf https://t.co/d6e03MSQ7T",3380277712
0,"With a three-game winning streak and freshly laundered sartorial accoutrements in tow, the Caps are back on the road again, this time to Winnipeg for a date against the Jets tomorrow. #CapsJets 

https://t.co/Jw5ntdXqaW",14801539
1,RT @VogsCaps: #Caps Head West Again to Face Jets - Washington's road run resumes with a two-game trip against a pair of Central Division fo…,14801539
2,on the road again https://t.co/HE85wGV8fB,14801539
3,"Plenty of fun to be had today at our inaugural Adult Ball Hockey Challenge.

Thanks to all who participated!

#ALLCAPS https://t.co/sCWXHfUa0g",14801539
4,"Rising, shining and keeping warm for our inaugural Adult Ball Hockey Challenge underway today in Maryland!

#ALLCAPS https://t.co/w1FIYgkZ23",14801539
5,"RT @MonSportsNet: What’s crackin’ @capitals fans?

Come for the win, stay for @ovi8 #️⃣7️⃣9️⃣6️⃣ and the screaming 🦅 sweaters 😍

Watch #ALL…",14801539
6,"RT @CapsYouthHockey: Potomac Patriots going retro tonight for our @Capitals #MitesOnIce, presented by @DeltaDentalIns! #ALLCAPS https://t.c…",14801539
7,"Three is the magic number for the Caps on this Friday night in the District. They downed the Kraken by a three-goal margin at Capital One Arena, booking their first three-game winning streak of the season in the process. #ALLCAPS #CapsKraken

https://t.co/TGVoG03bIl",14801539
8,gn https://t.co/bB9sNmsS7s,14801539
9,"RT @VogsCaps: #Caps Get Past Kraken, 4-1 - Caps reach three straight wins for first time this season, defeating Seattle on strength of 25-s…",14801539
10,"Full postgame media availability with head coach Peter Laviolette following tonight's win over Seattle.

#CapsKraken | @SociosUSA https://t.co/9Iu6oViTZ2",14801539
11,"""It's been fun to play goal for this team all year long, but especially the last few games. We've been playing incredible. Obviously, can't get complacent. Just got to keep on going to work.""

Charlie Lindgren after picking up his third straight win in net tonight.

#CapsKraken https://t.co/uRzdPuqdNt",14801539
12,"""We're playing better. We're putting together better 60-minute efforts. Sometimes it's not our best, but I think we're more consistent when we're playing ... we're not at our best yet.""

Lars Eller postgame.

#CapsKraken https://t.co/MwBHqxGcY4",14801539
13,"RT @CapitalsPR: The Capitals have won three-straight games, marking their longest winning streak of the season.",14801539
14,RT @CapitalsPR: The Capitals improve to 8-4-1 at home this season (.654 point percentage).,14801539
15,RT @CapitalsPR: Alex Ovechkin scores on an empty net to extend the lead to 4-1. The goal marks Ovechkin's 500th career even strength goal.,14801539
16,"RT @CapitalsPR: Over his last three starts, Charlie Lindgren is 3-0-0 with a 1.34 goals-against average and a .953 save percentage.",14801539
17,"it's a chuck love fest tonight

#ALLCAPS https://t.co/X6Uv6ekKyZ",14801539
18,"RT @NBCSCapitals: ""Boy, I thought we played a great 60-minutes tonight. That was some unbelievable hockey, our guys did a great job against…",14801539
19,THAT'S OUR FIRST STAR https://t.co/t988ZUjQ1H,14801539
20,"#CapsKraken 3 ⭐️'s of the game
 
⭐️: Charlie Lindgren
⭐️⭐️: Marcus Johansson
⭐️⭐️⭐️: SEA - Larsson

#ALLCAPS https://t.co/2DoN9iGvj4",14801539
21,"Look at who got you nuggs for the second game in a row!

Enjoy a free 6-piece Chicken McNuggets with minimum $1 purchase tomorrow on the app.

📲 https://t.co/qh48FCDfng

#ALLCAPS | @McDonalds https://t.co/GaE1PDEDrO",14801539
22,best to not get in the way of the #Gr8 and an empty net https://t.co/xVOCM1FKMJ,14801539
23,@capstrav1s and?,14801539
24,"Delightful return to the District

#CapsKraken | #ALLCAPS https://t.co/IkgAAlLdKQ",14801539
25,"bye, bye

back to the “other” washington you go https://t.co/0ySsMQ3dzi",14801539
26,"OVI
OVI
OVI
OVI
OVI
OVI
OVI
OVI https://t.co/XBvDx9mjII",14801539
27,FRI-DAY NIGHT https://t.co/Q7vV9JlhvN,14801539
28,THAT WAS ELECTRIC https://t.co/qznebdtTvB,14801539
29,LARS FINDS THE EMPTY NET WITH 1:06 LEFT https://t.co/5zP2RyPyVI,14801539
30,"JoJo on the mic tonight! 

#ALLCAPS | @Enterprise https://t.co/I7L3yKQdhP",14801539
31,"that was NOT nice, grubi",14801539
32,"Third period here.

📺 @NBCSWashington+
🖥 https://t.co/rqB0Th6p76 https://t.co/R7I7iGQkL2",14801539
33,"Special thanks to @CapitalOne on providing tonight's rockin' Reverse Retro Snapback Hat giveaway!

#ALLCAPS https://t.co/ym7E15gxTw",14801539
34,"Numbers through 40.

#CapsKraken https://t.co/CB5lApkI5m",14801539
35,RT @CapitalsPR: INJURY UPDATE: #Caps Alex Alexeyev (upper body) will not return to tonight’s game.,14801539
36,"Scored us a pair in the 2nd.

#CapsKraken | @AlibabaGroup https://t.co/wLX93Sj7JE",14801539
37,@emptybetters very good,14801539
38,"MoJo and the Sonny Gang

@budlight | #BudLightCelly https://t.co/YFZvkTB27h",14801539
39,flick of the wrist https://t.co/W97xam1GXl,14801539
40,JOJO PUTS US AHEAD https://t.co/nJkhS50A5P,14801539
41,"Fly together!

@budlight | #BudLightCelly https://t.co/kWub0OWjvv",14801539
42,"RT @CapitalsPR: Matt Irwin recorded the primary assist on Mantha's goal, marking his first point of the season.",14801539
43,"RT @CapitalsPR: Alex Alexeyev recorded the secondary assist on Mantha's goal, marking his first career NHL point.",14801539
44,"Congrats Big Al on a BIG first career point!

#ALLCAPS | @LeidosInc https://t.co/A2txmnOOmu",14801539
45,GRUNGE GOAL https://t.co/V35hXN9oWx,14801539
46,BACK EVEN https://t.co/kdzxTfySAN,14801539
47,"Second period incoming.

📺 @NBCSWashington+
🖥 https://t.co/rqB0TgOfSY https://t.co/3nqbdNpTeR",14801539
48,"A look at the numbers through 20 minutes of play.

#CapsKraken https://t.co/VOVI1wAmFt",14801539
49,"After 1.

#CapsKraken | @AlibabaGroup https://t.co/ADrUNfO9Ks",14801539
50,Seattle scores first. 1-0 with 2:09 remaining in the opening period.,14801539
51,"And we're off!

📺 @NBCSWashington+
🖥 https://t.co/rqB0Th6p76 https://t.co/htSV90ImFX",14801539
52,screaming🦅 https://t.co/lnUiuSgk9l,14801539
53,"quick shoutout to chuck's retro ensemble

(it's perfect) https://t.co/5Sz5TwuAGa",14801539
54,"oh. my. goodness. 🥹

#CapsDads https://t.co/Cl7ISBtptC",14801539
55,"we also are mesmerized by these sweaters

#CapsDads https://t.co/bfauaooH9a",14801539
56,"4️⃣0️⃣0️⃣ games of Judy and counting!

#ALLCAPS | @LeidosInc https://t.co/6OHVNmkzOX",14801539
57,"Looking particularly stunning tonight

#ALLCAPS | @CaesarsSports https://t.co/HZJjcAP30T",14801539
58,"Tonight's scratches against Seattle.

#CapsKraken | @ChasenBoscolo https://t.co/8EhJ2VsNy2",14801539
59,"Lineys

#CapsKraken | @JackDaniels_US https://t.co/eJ0gt7TYdF",14801539
60,"Mike Vogel and John Walton with the Two-Man Advantage previewing the first home game of December tonight against the Seattle Kraken.

#ALLCAPS | @UAPipeTrades https://t.co/OmbfzGnat3",14801539
61,missed you https://t.co/CiUVnlQl9k,14801539
62,"beanie szn

#ALLCAPS | @Kia https://t.co/SS4Xf8TxNB",14801539
63,"Tonight. #CapsKraken

⏰ 7:00 PM
📺 @NBCSWashington+
🖥 https://t.co/rqB0Th5Rhy
📻 @CapitalsRadio
📝 https://t.co/Il1Iev7zav https://t.co/jnrDysGJ9B",14801539
64,"RT @NBCSCapitals: Battle of the Washingtons ‼️

@Capitals back home for rematch with Seattle Kraken 

⏰6:30pm
📺@NBCSWashington PLUS
📲 https…",14801539
65,"RT @VogsCaps: SKATE SHAVINGS - News and Notes From #Caps' Morning Skate - Caps seek a better 60-minute outing in second crack at Kraken, ai…",14801539
66,"""We've done a really good job of staying consistent in these last seven games, especially the ones we've won.""

Nic Dowd on Rinkside Update ahead of expecting to appear in his 400th career game tonight.

#CapsKraken | @MedStarHealth https://t.co/Xl74NR8Nbs",14801539
67,good vibes for your friday https://t.co/AUMn3vSbbc,14801539
68,RT @CapitalsPR: CAPS TODAY: Monday marked the 25th anniversary of the Capitals’ first game @CapitalOneArena. The Capitals have a record of…,14801539
69,"RT @Caps_Slapshot: Back at Home, Back in Black! 
⚫️🔵⚫️
#CapsKraken #ALLCAPS https://t.co/LZpLbPSs3l",14801539
70,"GAMEDAY! #ALLCAPS 

Washington is back in The District tonight when they take on Seattle at 7pm on @NBCSWashington +

Preview #CapsKraken: https://t.co/Il1Ievpa23 https://t.co/Sy5FdszkmL",14801539
71,"The Caps make a quick stop at home to host the Seattle Kraken on Friday night in their first home game in two weeks. 

#ALLCAPS 

https://t.co/46pRi09X2R",14801539
72,RT @VogsCaps: #Caps Come Home to Host Kraken - Caps seek third straight win on Friday night against Seattle: https://t.co/2jBQ47P92t,14801539
73,"This season, @CareFirst and @MSE have partnered with @dc_greens. 

Here's a look at the work DC Greens is doing at The Well at Oxon Run (@Ward8WELL) to benefit the Ward 8 community. https://t.co/VuTcGYJufP",14801539
74,"Always one of the most inspiring and special games of the year thanks to the powerful stories shared by you, the fans, on and off the ice. 💜

Recapping our annual #HockeyFightsCancer Night from this past month. 

#CapsFightCancer | @LeidosInc https://t.co/S9hwqN1gO2",14801539
75,"Welcome the boys back to the District tomorrow for a Screaming Eagle gameday at @CapitalOneArena!

All fans in attendance for #CapsKraken will receive a Reverse Retro Snapback Hat, courtesy of @CapitalOne. 🎟⬇️",14801539
76,"RT @MonSportsNet: Boys were buzzin’ in the city of Brotherly Love ❤️

Watch the @capitals nab two points including #️⃣7️⃣9️⃣5️⃣ for @ovi8 o…",14801539
77,"RT @JohnWaltonPxP: Road trip ends on a high note in Philly, Seattle up next tomorrow, and @JoeBpXp joins us. Here’s Thursday’s CTM: https:/…",14801539
78,"Ovi's 795th has got you covered for lunch!

Enjoy a free 6-piece Chicken McNuggets with minimum $1 purchase today on the app.

📲 https://t.co/qh48FCCHxI

#ALLCAPS | @McDonalds https://t.co/v5I52mw62Y",14801539
79,"The Capitals concluded their longest roadtrip of season with consecutive wins, the latest a 4-1 win over Philly. 

https://t.co/vLq6AFRpOR",14801539
80,gooooooood mornin' https://t.co/S319rDQp2a,14801539
